sample,in_db,out_db,gain_db
3700,10.000000,-0.032491,-10.032298
3701,10.000000,-0.032337,-10.032144
3702,10.000000,-0.032183,-10.031988
3703,10.000000,-0.032028,-10.031831
3704,10.000000,-0.031871,-10.031674
3705,10.000000,-0.031714,-10.031516
3706,10.000000,-0.031555,-10.031357
3707,10.000000,-0.031396,-10.031198
3708,10.000000,-0.031237,-10.031037
3709,10.000000,-0.031077,-10.030876
3710,10.000000,-0.030917,-10.030715
3711,10.000000,-0.030754,-10.030553
3712,10.000000,-0.030593,-10.030390
3713,10.000000,-0.030430,-10.030227
3714,10.000000,-0.030267,-10.030064
3715,10.000000,-0.030103,-10.029899
3716,10.000000,-0.029939,-10.029735
3717,10.000000,-0.029775,-10.029570
3718,10.000000,-0.029610,-10.029405
3719,10.000000,-0.029445,-10.029239
3720,10.000000,-0.029279,-10.029073
3721,10.000000,-0.029113,-10.028906
3722,10.000000,-0.028946,-10.028739
3723,10.000000,-0.028779,-10.028572
3724,10.000000,-0.028613,-10.028405
3725,10.000000,-0.028445,-10.028238
3726,10.000000,-0.028277,-10.028070
3727,10.000000,-0.028110,-10.027902
3728,10.000000,-0.027942,-10.027734
3729,10.000000,-0.027773,-10.027565
3730,10.000000,-0.027606,-10.027397
3731,10.000000,-0.027436,-10.027228
3732,10.000000,-0.027268,-10.027060
3733,10.000000,-0.027100,-10.026891
3734,10.000000,-0.026931,-10.026722
3735,10.000000,-0.026763,-10.026553
3736,10.000000,-0.026593,-10.026384
3737,10.000000,-0.026425,-10.026216
3738,10.000000,-0.026256,-10.026047
3739,10.000000,-0.026086,-10.025878
3740,10.000000,-0.025919,-10.025709
3741,10.000000,-0.025749,-10.025540
3742,10.000000,-0.025580,-10.025372
3743,10.000000,-0.025412,-10.025203
3744,10.000000,-0.025244,-10.025034
3745,10.000000,-0.025074,-10.024866
3746,10.000000,-0.024906,-10.024698
3747,10.000000,-0.024738,-10.024530
3748,10.000000,-0.024570,-10.024362
3749,10.000000,-0.024402,-10.024194
3750,10.000000,-0.024235,-10.024026
3751,10.000000,-0.024067,-10.023859
3752,10.000000,-0.023899,-10.023692
3753,10.000000,-0.023732,-10.023525
3754,10.000000,-0.023565,-10.023358
3755,10.000000,-0.023399,-10.023192
3756,10.000000,-0.023232,-10.023025
3757,10.000000,-0.023066,-10.022859
3758,10.000000,-0.022900,-10.022694
3759,10.000000,-0.022734,-10.022528
3760,10.000000,-0.022569,-10.022363
3761,10.000000,-0.022403,-10.022198
3762,10.000000,-0.022239,-10.022034
3763,10.000000,-0.022075,-10.021870
3764,10.000000,-0.021910,-10.021706
3765,10.000000,-0.021747,-10.021543
3766,10.000000,-0.021584,-10.021380
3767,10.000000,-0.021420,-10.021217
3768,10.000000,-0.021258,-10.021055
3769,10.000000,-0.021095,-10.020893
3770,10.000000,-0.020934,-10.020731
3771,10.000000,-0.020772,-10.020570
3772,10.000000,-0.020611,-10.020409
3773,10.000000,-0.020450,-10.020249
3774,10.000000,-0.020289,-10.020089
3775,10.000000,-0.020129,-10.019930
3776,10.000000,-0.019970,-10.019771
3777,10.000000,-0.019811,-10.019612
3778,10.000000,-0.019653,-10.019454
3779,10.000000,-0.019494,-10.019296
3780,10.000000,-0.019337,-10.019139
3781,10.000000,-0.019180,-10.018982
3782,10.000000,-0.019024,-10.018826
3783,10.000000,-0.018867,-10.018670
3784,10.000000,-0.018711,-10.018515
3785,10.000000,-0.018556,-10.018360
3786,10.000000,-0.018401,-10.018206
3787,10.000000,-0.018247,-10.018052
3788,10.000000,-0.018093,-10.017899
3789,10.000000,-0.017940,-10.017746
3790,10.000000,-0.017788,-10.017594
3791,10.000000,-0.017635,-10.017442
3792,10.000000,-0.017483,-10.017291
3793,10.000000,-0.017332,-10.017141
3794,10.000000,-0.017182,-10.016991
3795,10.000000,-0.017032,-10.016841
3796,10.000000,-0.016882,-10.016692
3797,10.000000,-0.016733,-10.016544
3798,10.000000,-0.016585,-10.016396
3799,10.000000,-0.016436,-10.016248
3800,10.000000,-0.016290,-10.016102
3801,10.000000,-0.016143,-10.015955
3802,10.000000,-0.015997,-10.015810
3803,10.000000,-0.015851,-10.015665
3804,10.000000,-0.015705,-10.015520
3805,10.000000,-0.015561,-10.015376
3806,10.000000,-0.015417,-10.015233
3807,10.000000,-0.015274,-10.015090
3808,10.000000,-0.015131,-10.014948
3809,10.000000,-0.014989,-10.014806
3810,10.000000,-0.014848,-10.014665
3811,10.000000,-0.014707,-10.014525
3812,10.000000,-0.014566,-10.014385
3813,10.000000,-0.014427,-10.014246
3814,10.000000,-0.014287,-10.014107
3815,10.000000,-0.014149,-10.013969
3816,10.000000,-0.014011,-10.013832
3817,10.000000,-0.013873,-10.013695
3818,10.000000,-0.013736,-10.013559
3819,10.000000,-0.013600,-10.013423
3820,10.000000,-0.013465,-10.013288
3821,10.000000,-0.013329,-10.013154
3822,10.000000,-0.013195,-10.013020
3823,10.000000,-0.013061,-10.012887
3824,10.000000,-0.012927,-10.012754
3825,10.000000,-0.012796,-10.012622
3826,10.000000,-0.012664,-10.012491
3827,10.000000,-0.012533,-10.012360
3828,10.000000,-0.012402,-10.012230
3829,10.000000,-0.012271,-10.012100
3830,10.000000,-0.012142,-10.011972
3831,10.000000,-0.012013,-10.011843
3832,10.000000,-0.011885,-10.011716
3833,10.000000,-0.011757,-10.011589
3834,10.000000,-0.011630,-10.011462
3835,10.000000,-0.011504,-10.011336
3836,10.000000,-0.011378,-10.011211
3837,10.000000,-0.011253,-10.011087
3838,10.000000,-0.011128,-10.010963
3839,10.000000,-0.011004,-10.010839
3840,10.000000,-0.010881,-10.010716
3841,10.000000,-0.010758,-10.010594
3842,10.000000,-0.010636,-10.010473
3843,10.000000,-0.010515,-10.010352
3844,10.000000,-0.010393,-10.010232
3845,10.000000,-0.010274,-10.010112
3846,10.000000,-0.010154,-10.009993
3847,10.000000,-0.010035,-10.009874
3848,10.000000,-0.009917,-10.009757
3849,10.000000,-0.009798,-10.009639
3850,10.000000,-0.009681,-10.009523
3851,10.000000,-0.009565,-10.009407
3852,10.000000,-0.009448,-10.009291
3853,10.000000,-0.009333,-10.009177
3854,10.000000,-0.009218,-10.009062
3855,10.000000,-0.009105,-10.008949
3856,10.000000,-0.008990,-10.008836
3857,10.000000,-0.008878,-10.008724
3858,10.000000,-0.008766,-10.008612
3859,10.000000,-0.008654,-10.008501
3860,10.000000,-0.008543,-10.008390
3861,10.000000,-0.008432,-10.008280
3862,10.000000,-0.008323,-10.008171
3863,10.000000,-0.008213,-10.008062
3864,10.000000,-0.008104,-10.007954
3865,10.000000,-0.007996,-10.007847
3866,10.000000,-0.007889,-10.007740
3867,10.000000,-0.007782,-10.007633
3868,10.000000,-0.007675,-10.007527
3869,10.000000,-0.007569,-10.007422
3870,10.000000,-0.007464,-10.007318
3871,10.000000,-0.007359,-10.007214
3872,10.000000,-0.007256,-10.007110
3873,10.000000,-0.007153,-10.007008
3874,10.000000,-0.007049,-10.006905
3875,10.000000,-0.006947,-10.006804
3876,10.000000,-0.006845,-10.006703
3877,10.000000,-0.006744,-10.006602
3878,10.000000,-0.006644,-10.006502
3879,10.000000,-0.006543,-10.006403
3880,10.000000,-0.006445,-10.006304
3881,10.000000,-0.006346,-10.006206
3882,10.000000,-0.006248,-10.006108
3883,10.000000,-0.006151,-10.006011
3884,10.000000,-0.006053,-10.005915
3885,10.000000,-0.005957,-10.005819
3886,10.000000,-0.005860,-10.005723
3887,10.000000,-0.005766,-10.005629
3888,10.000000,-0.005671,-10.005534
3889,10.000000,-0.005576,-10.005441
3890,10.000000,-0.005483,-10.005347
3891,10.000000,-0.005390,-10.005255
3892,10.000000,-0.005297,-10.005163
3893,10.000000,-0.005205,-10.005071
3894,10.000000,-0.005113,-10.004980
3895,10.000000,-0.005023,-10.004890
3896,10.000000,-0.004932,-10.004800
3897,10.000000,-0.004843,-10.004711
3898,10.000000,-0.004753,-10.004622
3899,10.000000,-0.004665,-10.004534
3900,10.000000,-0.004576,-10.004446
3901,10.000000,-0.004489,-10.004359
3902,10.000000,-0.004401,-10.004273
3903,10.000000,-0.004315,-10.004186
3904,10.000000,-0.004229,-10.004101
3905,10.000000,-0.004143,-10.004016
3906,10.000000,-0.004058,-10.003931
3907,10.000000,-0.003974,-10.003847
3908,10.000000,-0.003890,-10.003764
3909,10.000000,-0.003807,-10.003681
3910,10.000000,-0.003723,-10.003598
3911,10.000000,-0.003641,-10.003517
3912,10.000000,-0.003559,-10.003435
3913,10.000000,-0.003477,-10.003354
3914,10.000000,-0.003396,-10.003274
3915,10.000000,-0.003316,-10.003194
3916,10.000000,-0.003237,-10.003115
3917,10.000000,-0.003157,-10.003036
3918,10.000000,-0.003078,-10.002957
3919,10.000000,-0.003000,-10.002879
3920,10.000000,-0.002922,-10.002802
3921,10.000000,-0.002844,-10.002725
3922,10.000000,-0.002768,-10.002649
3923,10.000000,-0.002691,-10.002573
3924,10.000000,-0.002615,-10.002497
3925,10.000000,-0.002540,-10.002422
3926,10.000000,-0.002464,-10.002348
3927,10.000000,-0.002390,-10.002274
3928,10.000000,-0.002317,-10.002200
3929,10.000000,-0.002242,-10.002127
3930,10.000000,-0.002170,-10.002054
3931,10.000000,-0.002097,-10.001982
3932,10.000000,-0.002025,-10.001911
3933,10.000000,-0.001953,-10.001839
3934,10.000000,-0.001883,-10.001769
3935,10.000000,-0.001811,-10.001698
3936,10.000000,-0.001740,-10.001629
3937,10.000000,-0.001671,-10.001559
3938,10.000000,-0.001602,-10.001490
3939,10.000000,-0.001532,-10.001422
3940,10.000000,-0.001465,-10.001354
3941,10.000000,-0.001396,-10.001286
3942,10.000000,-0.001329,-10.001219
3943,10.000000,-0.001262,-10.001152
3944,10.000000,-0.001194,-10.001086
3945,10.000000,-0.001129,-10.001020
3946,10.000000,-0.001063,-10.000955
3947,10.000000,-0.000997,-10.000890
3948,10.000000,-0.000932,-10.000825
3949,10.000000,-0.000868,-10.000761
3950,10.000000,-0.000804,-10.000698
3951,10.000000,-0.000740,-10.000634
3952,10.000000,-0.000677,-10.000572
3953,10.000000,-0.000614,-10.000509
3954,10.000000,-0.000551,-10.000447
3955,10.000000,-0.000490,-10.000386
3956,10.000000,-0.000428,-10.000324
3957,10.000000,-0.000367,-10.000264
3958,10.000000,-0.000306,-10.000203
3959,10.000000,-0.000246,-10.000143
3960,10.000000,-0.000186,-10.000084
3961,10.000000,-0.000126,-10.000025
3962,10.000000,-0.000067,-9.999966
3963,10.000000,-0.000008,-9.999908
3964,10.000000,0.000050,-9.999850
3965,10.000000,0.000108,-9.999792
3966,10.000000,0.000165,-9.999735
3967,10.000000,0.000223,-9.999678
3968,10.000000,0.000279,-9.999622
3969,10.000000,0.000336,-9.999566
3970,10.000000,0.000391,-9.999510
3971,10.000000,0.000447,-9.999455
3972,10.000000,0.000502,-9.999400
3973,10.000000,0.000558,-9.999346
3974,10.000000,0.000612,-9.999292
3975,10.000000,0.000666,-9.999238
3976,10.000000,0.000720,-9.999184
3977,10.000000,0.000773,-9.999131
3978,10.000000,0.000826,-9.999079
3979,10.000000,0.000878,-9.999026
3980,10.000000,0.000931,-9.998975
3981,10.000000,0.000983,-9.998923
3982,10.000000,0.001034,-9.998872
3983,10.000000,0.001085,-9.998821
3984,10.000000,0.001136,-9.998770
3985,10.000000,0.001187,-9.998720
3986,10.000000,0.001237,-9.998671
3987,10.000000,0.001286,-9.998621
3988,10.000000,0.001336,-9.998572
3989,10.000000,0.001385,-9.998523
3990,10.000000,0.001434,-9.998475
3991,10.000000,0.001482,-9.998427
3992,10.000000,0.001530,-9.998379
3993,10.000000,0.001578,-9.998332
3994,10.000000,0.001626,-9.998284
3995,10.000000,0.001673,-9.998238
3996,10.000000,0.001720,-9.998191
3997,10.000000,0.001766,-9.998145
3998,10.000000,0.001812,-9.998099
3999,10.000000,0.001858,-9.998054
4000,10.000000,0.001903,-9.998009
4001,10.000000,0.001948,-9.997964
4002,10.000000,0.001993,-9.997919
4003,10.000000,0.002038,-9.997875
4004,10.000000,0.002082,-9.997831
4005,10.000000,0.002125,-9.997788
4006,10.000000,0.002169,-9.997745
4007,10.000000,0.002212,-9.997702
4008,10.000000,0.002256,-9.997659
4009,10.000000,0.002298,-9.997617
4010,10.000000,0.002341,-9.997575
4011,10.000000,0.002383,-9.997533
4012,10.000000,0.002424,-9.997491
4013,10.000000,0.002466,-9.997450
4014,10.000000,0.002507,-9.997409
4015,10.000000,0.002548,-9.997369
4016,10.000000,0.002588,-9.997329
4017,10.000000,0.002628,-9.997289
4018,10.000000,0.002668,-9.997249
4019,10.000000,0.002708,-9.997210
4020,10.000000,0.002747,-9.997170
4021,10.000000,0.002787,-9.997170
4022,10.000000,0.002787,-9.997171
4023,10.000000,0.002786,-9.997171
4024,10.000000,0.002786,-9.997172
4025,10.000000,0.002785,-9.997173
4026,10.000000,0.002784,-9.997174
4027,10.000000,0.002783,-9.997176
4028,10.000000,0.002781,-9.997178
4029,10.000000,0.002780,-9.997180
4030,10.000000,0.002777,-9.997182
4031,10.000000,0.002774,-9.997185
4032,10.000000,0.002772,-9.997188
4033,10.000000,0.002770,-9.997191
4034,10.000000,0.002766,-9.997194
4035,10.000000,0.002763,-9.997197
4036,10.000000,0.002760,-9.997201
4037,10.000000,0.002756,-9.997205
4038,10.000000,0.002752,-9.997209
4039,10.000000,0.002748,-9.997213
4040,10.000000,0.002744,-9.997217
4041,10.000000,0.002739,-9.997222
4042,10.000000,0.002735,-9.997227
4043,10.000000,0.002730,-9.997232
4044,10.000000,0.002725,-9.997237
4045,10.000000,0.002720,-9.997242
4046,10.000000,0.002715,-9.997248
4047,10.000000,0.002709,-9.997253
4048,10.000000,0.002704,-9.997259
4049,10.000000,0.002698,-9.997265
4050,10.000000,0.002692,-9.997271
4051,10.000000,0.002686,-9.997277
4052,10.000000,0.002680,-9.997284
4053,10.000000,0.002673,-9.997290
4054,10.000000,0.002667,-9.997297
4055,10.000000,0.002660,-9.997304
4056,10.000000,0.002653,-9.997311
4057,10.000000,0.002646,-9.997318
4058,10.000000,0.002639,-9.997325
4059,10.000000,0.002632,-9.997332
4060,10.000000,0.002625,-9.997340
4061,10.000000,0.002617,-9.997347
4062,10.000000,0.002610,-9.997355
4063,10.000000,0.002603,-9.997362
4064,10.000000,0.002595,-9.997370
4065,10.000000,0.002587,-9.997378
4066,10.000000,0.002579,-9.997386
4067,10.000000,0.002571,-9.997394
4068,10.000000,0.002563,-9.997403
4069,10.000000,0.002554,-9.997411
4070,10.000000,0.002546,-9.997419
4071,10.000000,0.002538,-9.997428
4072,10.000000,0.002529,-9.997436
4073,10.000000,0.002521,-9.997445
4074,10.000000,0.002512,-9.997454
4075,10.000000,0.002503,-9.997463
4076,10.000000,0.002495,-9.997472
4077,10.000000,0.002486,-9.997481
4078,10.000000,0.002476,-9.997490
4079,10.000000,0.002468,-9.997499
4080,10.000000,0.002458,-9.997508
4081,10.000000,0.002450,-9.997517
4082,10.000000,0.002440,-9.997526
4083,10.000000,0.002431,-9.997536
4084,10.000000,0.002422,-9.997545
4085,10.000000,0.002412,-9.997554
4086,10.000000,0.002403,-9.997564
4087,10.000000,0.002393,-9.997574
4088,10.000000,0.002383,-9.997583
4089,10.000000,0.002374,-9.997593
4090,10.000000,0.002364,-9.997602
4091,10.000000,0.002354,-9.997612
4092,10.000000,0.002345,-9.997622
4093,10.000000,0.002335,-9.997632
4094,10.000000,0.002325,-9.997642
4095,10.000000,0.002315,-9.997651
4096,10.000000,0.002306,-9.997661
4097,10.000000,0.002296,-9.997671
4098,10.000000,0.002286,-9.997681
4099,10.000000,0.002276,-9.997691
4100,10.000000,0.002265,-9.997701
4101,10.000000,0.002256,-9.997711
4102,10.000000,0.002246,-9.997721
4103,10.000000,0.002236,-9.997732
4104,10.000000,0.002226,-9.997742
4105,10.000000,0.002215,-9.997752
4106,10.000000,0.002205,-9.997762
4107,10.000000,0.002195,-9.997772
4108,10.000000,0.002185,-9.997782
4109,10.000000,0.002175,-9.997792
4110,10.000000,0.002165,-9.997803
4111,10.000000,0.002154,-9.997813
4112,10.000000,0.002144,-9.997823
4113,10.000000,0.002133,-9.997833
4114,10.000000,0.002124,-9.997844
4115,10.000000,0.002113,-9.997854
4116,10.000000,0.002103,-9.997864
4117,10.000000,0.002093,-9.997874
4118,10.000000,0.002083,-9.997885
4119,10.000000,0.002073,-9.997895
4120,10.000000,0.002062,-9.997905
4121,10.000000,0.002052,-9.997915
4122,10.000000,0.002041,-9.997926
4123,10.000000,0.002032,-9.997936
4124,10.000000,0.002021,-9.997946
4125,10.000000,0.002011,-9.997957
4126,10.000000,0.002001,-9.997967
4127,10.000000,0.001990,-9.997977
4128,10.000000,0.001979,-9.997987
4129,10.000000,0.001970,-9.997997
4130,10.000000,0.001959,-9.998008
4131,10.000000,0.001949,-9.998018
4132,10.000000,0.001939,-9.998028
4133,10.000000,0.001929,-9.998038
4134,10.000000,0.001918,-9.998049
4135,10.000000,0.001909,-9.998059
4136,10.000000,0.001899,-9.998069
4137,10.000000,0.001888,-9.998079
4138,10.000000,0.001878,-9.998089
4139,10.000000,0.001868,-9.998099
4140,10.000000,0.001858,-9.998109
4141,10.000000,0.001848,-9.998119
4142,10.000000,0.001838,-9.998129
4143,10.000000,0.001828,-9.998139
4144,10.000000,0.001818,-9.998149
4145,10.000000,0.001808,-9.998159
4146,10.000000,0.001797,-9.998169
4147,10.000000,0.001787,-9.998179
4148,10.000000,0.001778,-9.998189
4149,10.000000,0.001768,-9.998199
4150,10.000000,0.001758,-9.998209
4151,10.000000,0.001749,-9.998219
4152,10.000000,0.001739,-9.998229
4153,10.000000,0.001728,-9.998239
4154,10.000000,0.001719,-9.998249
4155,10.000000,0.001709,-9.998258
4156,10.000000,0.001699,-9.998268
4157,10.000000,0.001689,-9.998278
4158,10.000000,0.001679,-9.998287
4159,10.000000,0.001670,-9.998297
4160,10.000000,0.001660,-9.998307
4161,10.000000,0.001650,-9.998316
4162,10.000000,0.001641,-9.998326
4163,10.000000,0.001631,-9.998336
4164,10.000000,0.001621,-9.998345
4165,10.000000,0.001612,-9.998355
4166,10.000000,0.001603,-9.998364
4167,10.000000,0.001593,-9.998373
4168,10.000000,0.001584,-9.998383
4169,10.000000,0.001574,-9.998392
4170,10.000000,0.001565,-9.998402
4171,10.000000,0.001556,-9.998411
4172,10.000000,0.001546,-9.998420
4173,10.000000,0.001537,-9.998429
4174,10.000000,0.001529,-9.998439
4175,10.000000,0.001519,-9.998448
4176,10.000000,0.001509,-9.998457
4177,10.000000,0.001500,-9.998466
4178,10.000000,0.001491,-9.998475
4179,10.000000,0.001482,-9.998484
4180,10.000000,0.001473,-9.998493
4181,10.000000,0.001464,-9.998502
4182,10.000000,0.001455,-9.998511
4183,10.000000,0.001446,-9.998520
4184,10.000000,0.001437,-9.998529
4185,10.000000,0.001428,-9.998538
4186,10.000000,0.001420,-9.998547
4187,10.000000,0.001410,-9.998555
4188,10.000000,0.001402,-9.998564
4189,10.000000,0.001393,-9.998573
4190,10.000000,0.001384,-9.998582
4191,10.000000,0.001375,-9.998590
4192,10.000000,0.001367,-9.998599
4193,10.000000,0.001359,-9.998607
4194,10.000000,0.001350,-9.998616
4195,10.000000,0.001342,-9.998624
4196,10.000000,0.001332,-9.998633
4197,10.000000,0.001324,-9.998641
4198,10.000000,0.001316,-9.998650
4199,10.000000,0.001308,-9.998658
4200,10.000000,0.001299,-9.998666
4201,10.000000,0.001291,-9.998675
4202,10.000000,0.001283,-9.998683
4203,10.000000,0.001274,-9.998691
4204,10.000000,0.001266,-9.998699
4205,10.000000,0.001258,-9.998707
4206,10.000000,0.001250,-9.998715
4207,10.000000,0.001241,-9.998723
4208,10.000000,0.001234,-9.998731
4209,10.000000,0.001226,-9.998739
4210,10.000000,0.001218,-9.998747
4211,10.000000,0.001210,-9.998755
4212,10.000000,0.001202,-9.998763
4213,10.000000,0.001194,-9.998771
4214,10.000000,0.001186,-9.998779
4215,10.000000,0.001179,-9.998786
4216,10.000000,0.001170,-9.998794
4217,10.000000,0.001163,-9.998802
4218,10.000000,0.001155,-9.998809
4219,10.000000,0.001148,-9.998817
4220,10.000000,0.001140,-9.998825
4221,10.000000,0.001133,-9.998832
4222,10.000000,0.001125,-9.998840
4223,10.000000,0.001117,-9.998847
4224,10.000000,0.001110,-9.998854
4225,10.000000,0.001103,-9.998862
4226,10.000000,0.001095,-9.998869
4227,10.000000,0.001088,-9.998876
4228,10.000000,0.001081,-9.998884
4229,10.000000,0.001074,-9.998891
4230,10.000000,0.001066,-9.998898
4231,10.000000,0.001059,-9.998905
4232,10.000000,0.001052,-9.998912
4233,10.000000,0.001045,-9.998919
4234,10.000000,0.001037,-9.998926
4235,10.000000,0.001030,-9.998933
4236,10.000000,0.001024,-9.998940
4237,10.000000,0.001016,-9.998947
4238,10.000000,0.001010,-9.998954
4239,10.000000,0.001004,-9.998961
4240,10.000000,0.000996,-9.998968
4241,10.000000,0.000989,-9.998975
4242,10.000000,0.000983,-9.998981
4243,10.000000,0.000975,-9.998988
4244,10.000000,0.000969,-9.998995
4245,10.000000,0.000962,-9.999001
4246,10.000000,0.000956,-9.999008
4247,10.000000,0.000949,-9.999014
4248,10.000000,0.000943,-9.999021
4249,10.000000,0.000936,-9.999027
4250,10.000000,0.000930,-9.999034
4251,10.000000,0.000923,-9.999040
4252,10.000000,0.000917,-9.999047
4253,10.000000,0.000910,-9.999053
4254,10.000000,0.000905,-9.999059
4255,10.000000,0.000898,-9.999065
4256,10.000000,0.000892,-9.999072
4257,10.000000,0.000885,-9.999078
4258,10.000000,0.000879,-9.999084
4259,10.000000,0.000873,-9.999090
4260,10.000000,0.000867,-9.999096
4261,10.000000,0.000861,-9.999102
4262,10.000000,0.000855,-9.999108
4263,10.000000,0.000849,-9.999114
4264,10.000000,0.000843,-9.999120
